subj_id,rt,confidence,correct,present,easy
122,1.7545999999642372,1,1,1,0
122,1.935899999976158,0.9722222222222222,1,-1,0
122,2.326,0.7166666666666667,1,-1,1
79,3.385199999988079,0.6,1,1,1
79,3.1176000000238417,0.4814814814814815,1,1,0
79,2.2805,0.6481481481481481,1,-1,0
79,2.947199999988079,0.3648148148148148,1,-1,1
79,2.0633999999761583,0.6333333333333333,1,1,1
79,2.180899999976158,0.5018518518518518,1,-1,1
79,3.1921000000238418,0.3759259259259259,1,1,0
79,2.411399999976158,0.6722222222222223,1,-1,0
79,2.1258999999761583,0.7351851851851852,1,1,1
79,2.675,0.624074074074074,1,1,0
79,1.917199999988079,0.6222222222222222,1,-1,0
79,2.19,0.6314814814814815,1,-1,1
79,4.858399999976158,0.5851851851851853,1,1,0
79,2.013699999988079,0.6555555555555556,1,1,1
79,2.5903000000119207,0.6111111111111112,1,-1,0
79,2.317300000011921,0.5166666666666666,1,-1,1
79,2.414,0.5296296296296297,1,-1,0
79,2.181599999964237,0.5407407407407407,1,1,0
79,3.329099999964237,0.4,0,1,1
79,2.167300000011921,0.5796296296296296,1,-1,1
79,1.838,0.7907407407407407,1,1,1
79,2.306700000047684,0.6888888888888889,1,-1,0
79,1.8087000000476834,0.8870370370370371,1,1,0
79,3.433300000011921,0.48703703703703705,0,-1,1
79,3.6385,0.3407407407407408,0,-1,0
79,1.8415,1,1,1,1
79,3.597300000011921,0.3759259259259259,0,-1,1
79,1.690100000023842,1,1,1,0
79,2.2717000000476837,0.7537037037037038,1,-1,0
79,1.9081000000238422,0.998148148148148,1,1,1
79,1.9690999999642371,1,1,-1,1
79,1.556,0.9296296296296296,1,1,0
79,1.677899999976158,1,1,1,0
79,1.656300000011921,0.6833333333333333,1,-1,1
79,1.764699999988079,0.9333333333333332,1,1,1
79,1.6360999999642372,1,1,-1,0
79,1.994800000011921,0.8296296296296296,1,1,1
79,2.1335,0.7759259259259259,1,-1,1
79,1.5068999999761579,1,1,1,0
79,2.0135,0.8055555555555556,1,-1,0
79,2.037,0.5888888888888889,1,-1,0
79,1.893699999988079,0.624074074074074,1,-1,1
79,1.6567000000476835,0.9722222222222222,1,1,0
79,1.7200999999642372,1,1,1,1
79,1.610399999976158,0.7703703703703704,1,1,0
79,2.397199999988079,0.6537037037037037,1,-1,0
79,1.6935,0.8222222222222222,1,-1,1
79,1.9975999999642373,1,1,1,1
79,1.678899999976158,1,1,1,0
79,1.9237999999523165,1,1,-1,1
79,2.0434000000357626,0.7481481481481482,1,-1,0
79,1.8317999999523165,1,1,1,1
79,1.902300000011921,0.8166666666666667,1,-1,0
79,1.7328999999761578,1,1,-1,1
79,1.5914000000357629,1,1,1,0
79,3.248600000023842,0.537037037037037,1,1,1
79,2.221,0.4481481481481482,1,1,1
79,1.984,0.5722222222222222,1,-1,0
79,1.663899999976158,0.8018518518518518,1,-1,1
79,1.650300000011921,0.4296296296296296,1,1,0
79,2.4965,0.5722222222222222,1,-1,1
79,3.7141999999880793,0.39629629629629626,1,1,1
79,1.773,0.6296296296296297,1,1,0
79,2.114699999988079,0.7,1,-1,0
17,5.095200000047684,0.8240740740740741,1,1,1
17,3.235,0.8796296296296297,1,-1,0
17,2.943900000095367,0.9537037037037036,1,1,0
17,4.075700000047684,0.7175925925925926,1,-1,1
17,2.597399999856949,0.8564814814814815,1,1,1
17,3.3382000000476837,0.7569444444444444,1,-1,0
17,2.414099999904633,0.7685185185185185,1,1,0
17,2.763399999856949,0.7662037037037037,1,-1,1
17,4.247900000095368,0.75,1,-1,1
17,4.707900000095368,0.7152777777777778,1,-1,0
17,2.0615,0.925925925925926,1,1,1
17,2.0915,0.9652777777777778,1,1,0
17,2.512399999856949,0.8726851851851851,1,1,1
